local_time,summary,icon,precipProbability,temperature,humidity,pressure,windSpeed,cloudCover,visibility,ID,rain,clear,snow,hurri,Hrain,Foggy
2018-02-27T07:00:00Z,Clear,clear-night,0,32.34,0.84,1028.51,0,0,10,1376,0,1,0,0,0,0
2018-02-27T08:00:00Z,Clear,clear-day,0,31.97,0.88,1029.21,0,0,10,1377,0,1,0,0,0,0
2018-02-27T09:00:00Z,Clear,clear-day,0,43.14,0.66,1029.03,0.41,0,10,1378,0,1,0,0,0,0
2018-02-27T10:00:00Z,Clear,clear-day,0,49.71,0.53,1028.85,0.81,0,10,1379,0,1,0,0,0,0
2018-02-27T11:00:00Z,Clear,clear-day,0,55.8,0.44,1028.12,2.81,0,10,1380,0,1,0,0,0,0
2018-02-27T12:00:00Z,Clear,clear-day,0,59.87,0.39,1027.75,4,0,10,1381,0,1,0,0,0,0
2018-02-27T13:00:00Z,Clear,clear-day,0,61.8,0.35,1026.47,3.49,0,10,1382,0,1,0,0,0,0
2018-02-27T14:00:00Z,Clear,clear-day,0,63.15,0.35,1025.14,3.75,0,10,1383,0,1,0,0,0,0
2018-02-27T15:00:00Z,Clear,clear-day,0,64.19,0.33,1023.71,3.77,0,10,1384,0,1,0,0,0,0
2018-02-27T16:00:00Z,Clear,clear-day,0,64.72,0.32,1022.15,3.86,0.03,10,1385,0,1,0,0,0,0
2018-02-27T17:00:00Z,Clear,clear-day,0,63.73,0.33,1021.87,3.81,0.03,10,1386,0,1,0,0,0,0
2018-02-27T18:00:00Z,Clear,clear-day,0,62.27,0.34,1020.89,2.3,0,10,1387,0,1,0,0,0,0
2018-02-27T19:00:00Z,Clear,clear-night,0,59.44,0.39,1020.63,1.27,0,10,1388,0,1,0,0,0,0
2018-02-27T20:00:00Z,Clear,clear-night,0,57.44,0.43,1019.7,0.78,0,10,1389,0,1,0,0,0,0
2018-02-27T21:00:00Z,Clear,clear-night,0,55.61,0.47,1019.45,0.68,0,10,1390,0,1,0,0,0,0
2018-02-27T22:00:00Z,Clear,clear-night,0,55.29,0.48,1019.21,0.68,0.03,10,1391,0,1,0,0,0,0
2018-02-27T23:00:00Z,Clear,clear-night,0,56,0.48,1018.4,1.26,0,10,1392,0,1,0,0,0,0
2018-02-28T00:00:00Z,Clear,clear-night,0,57.29,0.47,1017.75,2.36,0,10,1393,0,1,0,0,0,0
2018-02-28T01:00:00Z,Clear,clear-night,0,57.61,0.48,1017.05,2.96,0,10,1394,0,1,0,0,0,0
2018-02-28T02:00:00Z,Clear,clear-night,0,58.18,0.49,1016.54,3.61,0,10,1395,0,1,0,0,0,0
2018-02-28T03:00:00Z,Clear,clear-night,0,58.31,0.5,1015.87,3.39,0.16,10,1396,0,1,0,0,0,0
2018-02-28T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,58.22,0.52,1015.57,2.93,0.4,10,1397,0,0,0,0,0,0
2018-02-28T05:00:00Z,Overcast,cloudy,0,58.05,0.57,1015.41,3.64,1,10,1398,0,0,0,0,0,0
2018-02-28T06:00:00Z,Overcast,cloudy,0,57.77,0.63,1015.85,3.57,1,10,1399,0,0,0,0,0,0
2018-02-28T07:00:00Z,Overcast,cloudy,0,56.62,0.68,1015.67,2.7,1,9.44,1400,0,0,0,0,0,0
2018-02-28T08:00:00Z,Overcast,cloudy,0.03,55.54,0.74,1015.39,3.89,1,10,1401,0,0,0,0,0,0
2018-02-28T09:00:00Z,Overcast,cloudy,0.05,54.14,0.83,1015.73,3.19,1,10,1402,0,0,0,0,0,0
2018-02-28T10:00:00Z,Overcast,cloudy,0,53.72,0.86,1015.42,2.66,1,10,1403,0,0,0,0,0,0
2018-02-28T11:00:00Z,Light Rain,rain,0.97,53.26,0.9,1014.91,2.81,1,7.44,1404,0,0,0,0,0,0
2018-02-28T12:00:00Z,Light Rain,rain,0.94,53.53,0.9,1014.63,2.74,1,10,1405,0,0,0,0,0,0
2018-02-28T13:00:00Z,Overcast,cloudy,0.65,54.03,0.91,1013.89,1.64,1,10,1406,0,0,0,0,0,0
2018-02-28T14:00:00Z,Light Rain,rain,0.7,54.89,0.91,1012.69,1.2,1,10,1407,0,0,0,0,0,0
2018-02-28T15:00:00Z,Overcast,cloudy,0.72,55.35,0.91,1012.25,0.34,1,10,1408,0,0,0,0,0,0
2018-02-28T16:00:00Z,Overcast,cloudy,0.63,56.19,0.91,1011.11,1.12,1,10,1409,0,0,0,0,0,0
2018-02-28T17:00:00Z,Overcast,cloudy,0.4,56.55,0.91,1010.65,0.9,1,10,1410,0,0,0,0,0,0
2018-02-28T18:00:00Z,Overcast,cloudy,0.08,56.35,0.91,1010.54,0.67,1,10,1411,0,0,0,0,0,0
2018-02-28T19:00:00Z,Overcast,cloudy,0.17,56.07,0.93,1010.55,0.86,1,4.42,1412,0,0,0,0,0,0
2018-02-28T20:00:00Z,Overcast,cloudy,0.19,56.14,0.93,1009.8,1.52,1,7,1413,0,0,0,0,0,0
2018-02-28T21:00:00Z,Overcast,cloudy,0.22,56.63,0.94,1009.91,2.28,1,8.46,1414,0,0,0,0,0,0
2018-02-28T22:00:00Z,Overcast,cloudy,0.18,56.81,0.94,1009.66,1.35,0.96,10,1415,0,0,0,0,0,0
2018-02-28T23:00:00Z,Overcast,cloudy,0,56.5,0.93,1008.64,1.24,1,10,1416,0,0,0,0,0,0
2018-03-01T00:00:00Z,Overcast,cloudy,0,56.31,0.93,1008.54,1.16,0.96,10,1417,0,0,0,0,0,0
2018-03-01T01:00:00Z,Overcast,cloudy,0,56.28,0.93,1007.78,1.12,1,10,1418,0,0,0,0,0,0
2018-03-01T02:00:00Z,Overcast,cloudy,0,56.54,0.93,1007.71,1.36,1,10,1419,0,0,0,0,0,0
2018-03-01T03:00:00Z,Overcast,cloudy,0.05,56.88,0.93,1007.07,0.87,1,10,1420,0,0,0,0,0,0
2018-03-01T04:00:00Z,Overcast,cloudy,0.14,57.01,0.93,1007.1,0.96,1,10,1421,0,0,0,0,0,0
2018-03-01T05:00:00Z,Overcast,cloudy,0.44,56.69,0.93,1005.61,1.51,1,9.46,1422,0,0,0,0,0,0
2018-03-01T06:00:00Z,Light Rain,rain,0.83,56.78,0.93,1005.89,1.4,1,7,1423,0,0,0,0,0,0
2018-03-01T07:00:00Z,Light Rain,rain,0.89,57.06,0.94,1005.77,2.8,1,10,1424,0,0,0,0,0,0
2018-03-01T08:00:00Z,Overcast,cloudy,0.7,57.94,0.93,1005.48,3.47,1,10,1425,0,0,0,0,0,0
2018-03-01T09:00:00Z,Overcast,cloudy,0.22,58.25,0.91,1005.76,5.27,1,10,1426,0,0,0,0,0,0
2018-03-01T10:00:00Z,Overcast,cloudy,0.29,58.57,0.89,1004.2,5.37,1,10,1427,0,0,0,0,0,0
2018-03-01T11:00:00Z,Overcast,cloudy,0.21,59.15,0.87,1005.03,6.4,1,10,1428,0,0,0,0,0,0
2018-03-01T12:00:00Z,Overcast,cloudy,0.41,59.27,0.88,1004.92,6.16,1,10,1429,0,0,0,0,0,0
2018-03-01T13:00:00Z,Overcast,cloudy,0.62,59.38,0.87,1004.33,6.45,1,9.12,1430,0,0,0,0,0,0
2018-03-01T14:00:00Z,Light Rain,rain,0.89,57.49,0.83,1005.03,7.89,0.97,10,1431,0,0,0,0,0,0
2018-03-01T15:00:00Z,Overcast,cloudy,0.53,53.56,0.81,1007.35,8.22,1,10,1432,0,0,0,0,0,0
2018-03-01T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,53.01,0.75,1009.7,9.34,0.75,10,1433,0,0,0,0,0,0
2018-03-01T17:00:00Z,Overcast,cloudy,0.06,52.38,0.72,1011.7,7.55,1,10,1434,0,0,0,0,0,0
2018-03-01T18:00:00Z,Overcast,cloudy,0,51.38,0.72,1013.78,7.2,1,10,1435,0,0,0,0,0,0
2018-03-01T19:00:00Z,Overcast,cloudy,0,49.89,0.72,1015.81,5.18,1,10,1436,0,0,0,0,0,0
2018-03-01T20:00:00Z,Overcast,cloudy,0,48.52,0.75,1017.37,6.21,1,10,1437,0,0,0,0,0,0
2018-03-01T21:00:00Z,Overcast,cloudy,0,47.79,0.75,1018.82,5.59,1,10,1438,0,0,0,0,0,0
2018-03-01T22:00:00Z,Overcast,cloudy,0,46.92,0.76,1019.79,5.62,1,10,1439,0,0,0,0,0,0
2018-03-01T23:00:00Z,Overcast,cloudy,0,46.17,0.74,1020.74,5.55,1,10,1440,0,0,0,0,0,0
2018-03-02T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,43.57,0.65,1022.23,4.69,0.79,10,1441,0,0,0,0,0,0
2018-03-02T01:00:00Z,Clear,clear-night,0,41.48,0.66,1023.21,3.52,0.09,10,1442,0,1,0,0,0,0
2018-03-02T02:00:00Z,Clear,clear-night,0,39.94,0.65,1024.03,2.82,0,10,1443,0,1,0,0,0,0
2018-03-02T03:00:00Z,Clear,clear-night,0,38.61,0.67,1024.62,2.3,0,10,1444,0,1,0,0,0,0
2018-03-02T04:00:00Z,Clear,clear-night,0,37.46,0.72,1024.93,1.2,0,10,1445,0,1,0,0,0,0
2018-03-02T05:00:00Z,Clear,clear-night,0,36.39,0.75,1025.57,1.11,0,10,1446,0,1,0,0,0,0
2018-03-02T06:00:00Z,Clear,clear-night,0,35.62,0.78,1026.25,1.14,0,10,1447,0,1,0,0,0,0
2018-03-02T07:00:00Z,Clear,clear-night,0,34.93,0.81,1027.07,0.99,0,10,1448,0,1,0,0,0,0
2018-03-02T08:00:00Z,Clear,clear-day,0,35.6,0.8,1027.96,2.64,0,10,1449,0,1,0,0,0,0
2018-03-02T09:00:00Z,Clear,clear-day,0,37.37,0.77,1028.67,4.28,0.16,10,1450,0,1,0,0,0,0
2018-03-02T10:00:00Z,Partly Cloudy,partly-cloudy-day,0,39.92,0.7,1029.4,3.12,0.38,10,1451,0,0,0,0,0,0
2018-03-02T11:00:00Z,Clear,clear-day,0,43.16,0.61,1029.95,3.39,0.19,10,1452,0,1,0,0,0,0
2018-03-02T12:00:00Z,Clear,clear-day,0,46.05,0.5,1030.04,3.33,0.03,10,1453,0,1,0,0,0,0
2018-03-02T13:00:00Z,Clear,clear-day,0,48.3,0.43,1029.77,3.49,0.21,10,1454,0,1,0,0,0,0
2018-03-02T14:00:00Z,Clear,clear-day,0,49.18,0.41,1029.6,2.81,0,10,1455,0,1,0,0,0,0
2018-03-02T15:00:00Z,Clear,clear-day,0,50.32,0.38,1029.05,3.66,0,10,1456,0,1,0,0,0,0
2018-03-02T16:00:00Z,Clear,clear-day,0,51.07,0.36,1028.96,2.98,0,10,1457,0,1,0,0,0,0
2018-03-02T17:00:00Z,Clear,clear-day,0,50.71,0.36,1028.81,3.26,0,10,1458,0,1,0,0,0,0
2018-03-02T18:00:00Z,Clear,clear-day,0,49.1,0.37,1029.18,3.21,0,10,1459,0,1,0,0,0,0
2018-03-02T19:00:00Z,Clear,clear-night,0,46.75,0.41,1029.63,1.96,0,10,1460,0,1,0,0,0,0
2018-03-02T20:00:00Z,Clear,clear-night,0,44.18,0.48,1029.63,0.83,0,10,1461,0,1,0,0,0,0
2018-03-02T21:00:00Z,Clear,clear-night,0,42.08,0.52,1029.56,0.57,0,10,1462,0,1,0,0,0,0
2018-03-02T22:00:00Z,Clear,clear-night,0,40.14,0.57,1029.31,0.94,0,10,1463,0,1,0,0,0,0
2018-03-02T23:00:00Z,Clear,clear-night,0,39.25,0.6,1029.95,0.92,0,10,1464,0,1,0,0,0,0
2018-03-03T00:00:00Z,Clear,clear-night,0,38.54,0.62,1030.49,0.99,0,10,1465,0,1,0,0,0,0
2018-03-03T01:00:00Z,Clear,clear-night,0,36.34,0.67,1030.87,0.66,0,10,1466,0,1,0,0,0,0
2018-03-03T02:00:00Z,Clear,clear-night,0,34.54,0.72,1031.03,0.36,0,10,1467,0,1,0,0,0,0
2018-03-03T03:00:00Z,Clear,clear-night,0,32.84,0.77,1031.08,0.09,0,10,1468,0,1,0,0,0,0
2018-03-03T04:00:00Z,Clear,clear-night,0,32.09,0.78,1030.92,0.15,0,10,1469,0,1,0,0,0,0
2018-03-03T05:00:00Z,Clear,clear-night,0,31.31,0.8,1030.75,0.27,0,10,1470,0,1,0,0,0,0
2018-03-03T06:00:00Z,Clear,clear-night,0,30.12,0.83,1031.28,0.03,0,10,1471,0,1,0,0,0,0
2018-03-03T07:00:00Z,Clear,clear-night,0,29.7,0.84,1032.2,0.4,0,10,1472,0,1,0,0,0,0
2018-03-03T08:00:00Z,Clear,clear-day,0,31.36,0.83,1032.92,0.73,0,10,1473,0,1,0,0,0,0
2018-03-03T09:00:00Z,Clear,clear-day,0,37.88,0.71,1033,0.72,0,10,1474,0,1,0,0,0,0
2018-03-03T10:00:00Z,Clear,clear-day,0,42.49,0.58,1033.02,1.14,0,10,1475,0,1,0,0,0,0
2018-03-03T11:00:00Z,Clear,clear-day,0,45.9,0.49,1032.96,2.41,0,10,1476,0,1,0,0,0,0
2018-03-03T12:00:00Z,Clear,clear-day,0,47.91,0.45,1032.85,1.78,0,10,1477,0,1,0,0,0,0
2018-03-03T13:00:00Z,Clear,clear-day,0,49.89,0.39,1032.03,2,0,10,1478,0,1,0,0,0,0
2018-03-03T14:00:00Z,Clear,clear-day,0,51.92,0.36,1031.07,2.71,0,10,1479,0,1,0,0,0,0
2018-03-03T15:00:00Z,Clear,clear-day,0,53.12,0.34,1030.33,2.5,0,10,1480,0,1,0,0,0,0
2018-03-03T16:00:00Z,Clear,clear-day,0,53.76,0.33,1029.68,2.5,0,10,1481,0,1,0,0,0,0
2018-03-03T17:00:00Z,Clear,clear-day,0,53.26,0.32,1029.14,2.07,0,10,1482,0,1,0,0,0,0
2018-03-03T18:00:00Z,Clear,clear-day,0,51.86,0.33,1029.29,1.92,0,10,1483,0,1,0,0,0,0
2018-03-03T19:00:00Z,Clear,clear-night,0,48.91,0.37,1029.55,0.97,0,10,1484,0,1,0,0,0,0
2018-03-03T20:00:00Z,Clear,clear-night,0,45.98,0.42,1029.69,0.86,0,10,1485,0,1,0,0,0,0
2018-03-03T21:00:00Z,Clear,clear-night,0,43.7,0.46,1029.81,0.86,0,10,1486,0,1,0,0,0,0
2018-03-03T22:00:00Z,Clear,clear-night,0,43.1,0.44,1029.56,1.51,0,10,1487,0,1,0,0,0,0
2018-03-03T23:00:00Z,Clear,clear-night,0,41.57,0.49,1029.72,1.82,0,10,1488,0,1,0,0,0,0
2018-03-04T00:00:00Z,Clear,clear-night,0,40.05,0.54,1029.75,2.79,0,10,1489,0,1,0,0,0,0
2018-03-04T01:00:00Z,Clear,clear-night,0,38.55,0.57,1029.94,1.89,0,10,1490,0,1,0,0,0,0
2018-03-04T02:00:00Z,Clear,clear-night,0,37.06,0.59,1030.22,1.72,0,10,1491,0,1,0,0,0,0
2018-03-04T03:00:00Z,Clear,clear-night,0,35.96,0.61,1029.89,2.53,0,10,1492,0,1,0,0,0,0
2018-03-04T04:00:00Z,Clear,clear-night,0,34.59,0.62,1030.02,1.67,0,10,1493,0,1,0,0,0,0
2018-03-04T05:00:00Z,Clear,clear-night,0,33.6,0.63,1030.15,2.04,0,10,1494,0,1,0,0,0,0
2018-03-04T06:00:00Z,Clear,clear-night,0,32.59,0.61,1030.13,1.87,0,10,1495,0,1,0,0,0,0
2018-03-04T07:00:00Z,Clear,clear-night,0,31.92,0.61,1030.62,1.33,0,10,1496,0,1,0,0,0,0
2018-03-04T08:00:00Z,Clear,clear-day,0,32.68,0.6,1030.69,2.4,0,10,1497,0,1,0,0,0,0
2018-03-04T09:00:00Z,Clear,clear-day,0,36.18,0.54,1030.69,3.09,0,10,1498,0,1,0,0,0,0
2018-03-04T10:00:00Z,Clear,clear-day,0,39.44,0.49,1030.93,2.38,0,10,1499,0,1,0,0,0,0
2018-03-04T11:00:00Z,Clear,clear-day,0,42.68,0.43,1030.13,3.11,0,10,1500,0,1,0,0,0,0
2018-03-04T12:00:00Z,Clear,clear-day,0,46.14,0.38,1029.57,3.44,0,10,1501,0,1,0,0,0,0
2018-03-04T13:00:00Z,Clear,clear-day,0,49.23,0.34,1028.54,3.09,0,10,1502,0,1,0,0,0,0
2018-03-04T14:00:00Z,Clear,clear-day,0,51.92,0.31,1027.44,2.98,0,10,1503,0,1,0,0,0,0
2018-03-04T15:00:00Z,Clear,clear-day,0,53.76,0.29,1026.61,2.82,0,10,1504,0,1,0,0,0,0
2018-03-04T16:00:00Z,Clear,clear-day,0,54.55,0.28,1025.5,2.78,0,10,1505,0,1,0,0,0,0
2018-03-04T17:00:00Z,Clear,clear-day,0,54.65,0.27,1024.84,2.55,0,10,1506,0,1,0,0,0,0
2018-03-04T18:00:00Z,Clear,clear-day,0,53.34,0.29,1024.52,2.96,0,10,1507,0,1,0,0,0,0
2018-03-04T19:00:00Z,Clear,clear-night,0,49.94,0.33,1024.88,0.87,0,10,1508,0,1,0,0,0,0
2018-03-04T20:00:00Z,Clear,clear-night,0,46.56,0.4,1024.67,0.93,0,10,1509,0,1,0,0,0,0
2018-03-04T21:00:00Z,Clear,clear-night,0,45.1,0.43,1024.73,1.94,0,10,1510,0,1,0,0,0,0
2018-03-04T22:00:00Z,Clear,clear-night,0,44.27,0.44,1024.74,3.12,0,10,1511,0,1,0,0,0,0
2018-03-04T23:00:00Z,Clear,clear-night,0,42.87,0.48,1024.59,3.58,0,10,1512,0,1,0,0,0,0
2018-03-05T00:00:00Z,Clear,clear-night,0,41.13,0.51,1024.26,2.42,0.09,10,1513,0,1,0,0,0,0
2018-03-05T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,39.84,0.52,1023.39,2.19,0.38,10,1514,0,0,0,0,0,0
2018-03-05T02:00:00Z,Clear,clear-night,0,38.88,0.52,1023.3,2.15,0,10,1515,0,1,0,0,0,0
2018-03-05T03:00:00Z,Clear,clear-night,0,38.29,0.52,1022.04,3.26,0,10,1516,0,1,0,0,0,0
2018-03-05T04:00:00Z,Clear,clear-night,0,37.19,0.53,1021.97,2.21,0.21,10,1517,0,1,0,0,0,0
2018-03-05T05:00:00Z,Clear,clear-night,0,36.33,0.55,1021.48,2.06,0.11,10,1518,0,1,0,0,0,0
2018-03-05T06:00:00Z,Clear,clear-night,0,36.49,0.54,1021.14,3.59,0,10,1519,0,1,0,0,0,0
2018-03-05T07:00:00Z,Clear,clear-night,0,36.44,0.54,1021.92,2.22,0.03,10,1520,0,1,0,0,0,0
2018-03-05T08:00:00Z,Partly Cloudy,partly-cloudy-day,0,36.66,0.53,1022.03,2.79,0.52,10,1521,0,0,0,0,0,0
2018-03-05T09:00:00Z,Mostly Cloudy,partly-cloudy-day,0,37.67,0.52,1021.81,3.28,0.79,10,1522,0,0,0,0,0,0
2018-03-05T10:00:00Z,Overcast,cloudy,0,38.93,0.49,1021.41,3.14,1,10,1523,0,0,0,0,0,0
2018-03-05T11:00:00Z,Overcast,cloudy,0,41.42,0.46,1020.42,3.24,1,10,1524,0,0,0,0,0,0
2018-03-05T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0,43.97,0.44,1019.55,4.15,0.79,10,1525,0,0,0,0,0,0
2018-03-05T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,48.28,0.39,1018.53,3.41,0.65,10,1526,0,0,0,0,0,0
2018-03-05T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,50.16,0.36,1017.08,4.52,0.48,10,1527,0,0,0,0,0,0
2018-03-05T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,50.72,0.37,1016.38,3.27,0.79,10,1528,0,0,0,0,0,0
2018-03-05T16:00:00Z,Overcast,cloudy,0,51.73,0.37,1015.14,3.27,1,10,1529,0,0,0,0,0,0
2018-03-05T17:00:00Z,Overcast,cloudy,0,51.77,0.38,1014.07,3.35,1,10,1530,0,0,0,0,0,0
2018-03-05T18:00:00Z,Overcast,cloudy,0,51.45,0.39,1013.21,2.58,1,10,1531,0,0,0,0,0,0
2018-03-05T19:00:00Z,Overcast,cloudy,0,50.95,0.42,1012.75,2.19,1,10,1532,0,0,0,0,0,0
2018-03-05T20:00:00Z,Overcast,cloudy,0,50.77,0.43,1012.23,2.33,1,10,1533,0,0,0,0,0,0
2018-03-05T21:00:00Z,Overcast,cloudy,0,50.2,0.48,1011.74,2.16,1,10,1534,0,0,0,0,0,0
2018-03-05T22:00:00Z,Overcast,cloudy,0.17,48.69,0.59,1011.61,0.85,1,10,1535,0,0,0,0,0,0
2018-03-05T23:00:00Z,Overcast,cloudy,0.15,47.93,0.69,1011.21,0.45,1,10,1536,0,0,0,0,0,0
2018-03-06T00:00:00Z,Overcast,cloudy,0.04,48.46,0.73,1010.67,0.93,1,10,1537,0,0,0,0,0,0
2018-03-06T01:00:00Z,Overcast,cloudy,0,48.25,0.82,1010.46,0.54,1,10,1538,0,0,0,0,0,0
2018-03-06T02:00:00Z,Overcast,cloudy,0.07,47.84,0.87,1010.74,1.63,1,10,1539,0,0,0,0,0,0
2018-03-06T03:00:00Z,Overcast,cloudy,0,47.32,0.84,1011.02,3.9,1,10,1540,0,0,0,0,0,0
2018-03-06T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,44.94,0.83,1010.84,2.38,0.71,10,1541,0,0,0,0,0,0
2018-03-06T05:00:00Z,Clear,clear-night,0,42.28,0.85,1010.84,0.3,0.09,10,1542,0,1,0,0,0,0
2018-03-06T06:00:00Z,Clear,clear-night,0,39.51,0.87,1011.11,0.26,0.14,10,1543,0,1,0,0,0,0
2018-03-06T07:00:00Z,Clear,clear-night,0,37.48,0.89,1011.4,0.29,0.09,10,1544,0,1,0,0,0,0
2018-03-06T08:00:00Z,Clear,clear-day,0.05,38.48,0.91,1011.24,0.57,0,10,1545,0,1,0,0,0,0
2018-03-06T09:00:00Z,Clear,clear-day,0,44.28,0.82,1010.82,2.12,0,10,1546,0,1,0,0,0,0
2018-03-06T10:00:00Z,Clear,clear-day,0,49.39,0.63,1010.34,3.31,0,10,1547,0,1,0,0,0,0
2018-03-06T11:00:00Z,Clear,clear-day,0,53.57,0.45,1009.51,5.19,0,10,1548,0,1,0,0,0,0
2018-03-06T12:00:00Z,Clear,clear-day,0,56.1,0.33,1008.54,5.54,0,10,1549,0,1,0,0,0,0
2018-03-06T13:00:00Z,Clear,clear-day,0,58.33,0.26,1007.29,7.27,0,10,1550,0,1,0,0,0,0
2018-03-06T14:00:00Z,Clear,clear-day,0,59.47,0.23,1006,9.3,0,10,1551,0,1,0,0,0,0
2018-03-06T15:00:00Z,Clear,clear-day,0,60.03,0.21,1004.91,9.45,0.19,10,1552,0,1,0,0,0,0
2018-03-06T16:00:00Z,Clear,clear-day,0,59.65,0.2,1004.3,9.41,0.16,10,1553,0,1,0,0,0,0
2018-03-06T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,58.05,0.21,1004.02,7.7,0.71,10,1554,0,0,0,0,0,0
2018-03-06T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,56.27,0.24,1004.43,7.89,0.75,10,1555,0,0,0,0,0,0
2018-03-06T19:00:00Z,Mostly Cloudy,partly-cloudy-night,0,47.86,0.55,1006.71,7.45,0.75,10,1556,0,0,0,0,0,0
2018-03-06T20:00:00Z,Mostly Cloudy,partly-cloudy-night,0,45.93,0.57,1007.42,3.53,0.75,10,1557,0,0,0,0,0,0
2018-03-06T21:00:00Z,Mostly Cloudy,partly-cloudy-night,0,45.62,0.55,1007.87,3.17,0.79,10,1558,0,0,0,0,0,0
2018-03-06T22:00:00Z,Mostly Cloudy,partly-cloudy-night,0,44.35,0.57,1007.82,3.24,0.92,10,1559,0,0,0,0,0,0
2018-03-06T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0.16,40.52,0.73,1008.8,6.04,0.75,10,1560,0,0,0,0,0,0
2018-03-07T00:00:00Z,Light Sleet,sleet,0.83,35.7,0.85,1009.74,5.8,1,9.7,1561,0,0,0,0,0,0
2018-03-07T01:00:00Z,Light Snow,snow,0.78,33.97,0.84,1010.06,4.45,1,9.14,1562,0,0,0,0,0,0
2018-03-07T02:00:00Z,Overcast,cloudy,0.31,33.72,0.84,1010.31,3.12,1,10,1563,0,0,0,0,0,0
2018-03-07T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,33.26,0.83,1010.51,3.24,0.71,10,1564,0,0,0,0,0,0
2018-03-07T04:00:00Z,Clear,clear-night,0,33,0.81,1011.14,3.98,0.21,10,1565,0,1,0,0,0,0
2018-03-07T05:00:00Z,Clear,clear-night,0,33.05,0.78,1011.67,3.96,0.22,10,1566,0,1,0,0,0,0
2018-03-07T06:00:00Z,Overcast,cloudy,0,33.05,0.79,1012.02,4.05,1,10,1567,0,0,0,0,0,0
2018-03-07T07:00:00Z,Overcast,cloudy,0,33.12,0.82,1013.07,4.26,1,8.29,1568,0,0,0,0,0,0
2018-03-07T08:00:00Z,Overcast,cloudy,0,34.18,0.83,1013.99,4.16,1,9.14,1569,0,0,0,0,0,0
2018-03-07T09:00:00Z,Overcast,cloudy,0,35.7,0.78,1014.73,4.42,1,9.13,1570,0,0,0,0,0,0
2018-03-07T10:00:00Z,Overcast,cloudy,0,37.1,0.69,1015.61,4.94,1,10,1571,0,0,0,0,0,0
2018-03-07T11:00:00Z,Mostly Cloudy,partly-cloudy-day,0.06,37.73,0.6,1016.39,6.9,0.75,10,1572,0,0,0,0,0,0
2018-03-07T12:00:00Z,Overcast,cloudy,0.04,38.61,0.56,1016.71,6.37,0.96,10,1573,0,0,0,0,0,0
2018-03-07T13:00:00Z,Overcast,cloudy,0,39.31,0.52,1016.86,5.78,1,10,1574,0,0,0,0,0,0
2018-03-07T14:00:00Z,Overcast,cloudy,0,39.56,0.5,1016.71,5.42,1,10,1575,0,0,0,0,0,0
2018-03-07T15:00:00Z,Overcast,cloudy,0,40.42,0.47,1016.5,6.32,1,10,1576,0,0,0,0,0,0
2018-03-07T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,40.33,0.49,1016.81,4.98,0.79,10,1577,0,0,0,0,0,0
2018-03-07T17:00:00Z,Overcast,cloudy,0,40.39,0.5,1016.97,4.91,1,10,1578,0,0,0,0,0,0
2018-03-07T18:00:00Z,Overcast,cloudy,0,39.53,0.54,1017.2,4.46,0.96,10,1579,0,0,0,0,0,0
2018-03-07T19:00:00Z,Overcast,cloudy,0,38.27,0.59,1017.5,2.92,0.96,10,1580,0,0,0,0,0,0
2018-03-07T20:00:00Z,Mostly Cloudy,partly-cloudy-night,0,37.68,0.58,1017.89,2.45,0.79,10,1581,0,0,0,0,0,0
2018-03-07T21:00:00Z,Overcast,cloudy,0,37.36,0.53,1018.17,3.02,1,10,1582,0,0,0,0,0,0
2018-03-07T22:00:00Z,Overcast,cloudy,0,36.81,0.55,1018.24,3.08,1,10,1583,0,0,0,0,0,0
2018-03-07T23:00:00Z,Overcast,cloudy,0,36.14,0.58,1018.09,1.78,0.96,10,1584,0,0,0,0,0,0
2018-03-08T00:00:00Z,Overcast,cloudy,0,35.4,0.62,1017.85,3.65,1,10,1585,0,0,0,0,0,0
2018-03-08T01:00:00Z,Overcast,cloudy,0,33.68,0.7,1017.59,2.76,1,10,1586,0,0,0,0,0,0
2018-03-08T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,32.34,0.76,1016.94,0.89,0.92,10,1587,0,0,0,0,0,0
2018-03-08T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,31.28,0.79,1016.45,1.2,0.75,10,1588,0,0,0,0,0,0
2018-03-08T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0.05,31.9,0.8,1016.55,2.25,0.75,9.13,1589,0,0,0,0,0,0
2018-03-08T05:00:00Z,Overcast,cloudy,0,31.13,0.77,1016.35,2.9,1,10,1590,0,0,0,0,0,0
